@relation kd100-weka.filters.unsupervised.attribute.NumericCleaner-min1.0-min-defaultNaN-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-Rfirst-last-decimals-1

@attribute Geschlecht {w,m}
@attribute Alter {>60,18-30,31-40,41-50,51-60}
@attribute Kinder {nein,ja}
@attribute Familienstand {ledig,Partnerschaft}
@attribute Berufstaetig {nein,ja}
@attribute Einkaufstag {Montag,Donnerstag,Dienstag,Freitag,Samstag,Mittwoch}
@attribute Einkaufsuhrzeit {'<10 Uhr','12-14 Uhr','>17 Uhr','10-12 Uhr','14-17 Uhr'}
@attribute Wohnort {'< 10 km','> 25 km','10 - 25 km'}
@attribute Haushaltsnettoeinkommen {<1000,1000-<2000,3200-<4500,2000-<3200,>4500}
@attribute Einkaufssumme numeric
@attribute Fertiggerichte numeric
@attribute Tiefkuehlware numeric
@attribute Milchprodukte numeric
@attribute Backwaren numeric
@attribute Obst/Gemuese numeric
@attribute Spirituosen numeric
@attribute Tiernahrung numeric
@attribute Bier numeric
@attribute Frischfleisch numeric
@attribute Drogerieartikel numeric
@attribute Konserven numeric
@attribute Kaffee/Tee numeric
@attribute Suessigkeiten numeric
@attribute Wurstwaren numeric
@attribute Schreibwaren numeric

@data
m,18-30,nein,ledig,nein,Montag,'12-14 Uhr','10 - 25 km',1000-<2000,191,1,?,?,?,?,16,70,10,9,?,?,?,?,80,5
w,51-60,nein,Partnerschaft,nein,Samstag,'>17 Uhr','10 - 25 km',3200-<4500,30,?,?,?,4,?,9,1,?,?,?,4,12,?,?,?
w,>60,ja,Partnerschaft,nein,Samstag,'10-12 Uhr','10 - 25 km',2000-<3200,376,?,?,?,13,?,2,10,297,?,?,?,54,?,?,?
w,18-30,nein,ledig,ja,Donnerstag,'>17 Uhr','10 - 25 km',2000-<3200,176,?,?,?,?,20,?,63,?,24,21,?,?,?,?,48
w,41-50,nein,ledig,ja,Samstag,'>17 Uhr','< 10 km',1000-<2000,50,?,?,?,?,?,?,?,?,?,?,?,?,?,50,?
m,>60,nein,ledig,nein,Donnerstag,'>17 Uhr','10 - 25 km',1000-<2000,72,13,21,?,25,?,?,?,?,?,?,?,6,?,?,7
w,>60,ja,ledig,nein,Mittwoch,'<10 Uhr','10 - 25 km',1000-<2000,132,?,14,?,14,?,5,38,?,?,?,?,21,?,?,40
w,>60,nein,ledig,nein,Samstag,'<10 Uhr','< 10 km',1000-<2000,60,?,?,?,30,?,8,14,?,?,?,?,8,?,?,?
m,18-30,nein,Partnerschaft,nein,Dienstag,'12-14 Uhr','< 10 km',<1000,74,4,?,14,?,?,9,40,?,7,?,?,?,?,?,?
w,18-30,nein,ledig,nein,Samstag,'<10 Uhr','< 10 km',>4500,145,?,?,?,?,?,?,?,?,130,?,15,?,?,?,?
w,41-50,ja,Partnerschaft,ja,Samstag,'>17 Uhr','10 - 25 km',>4500,165,?,?,?,?,?,?,48,66,?,?,2,?,45,?,4
w,>60,nein,Partnerschaft,nein,Donnerstag,'10-12 Uhr','> 25 km',<1000,200,?,?,36,9,?,12,42,?,?,?,6,18,?,77,?
m,>60,ja,ledig,nein,Montag,'<10 Uhr','< 10 km',1000-<2000,60,9,?,?,12,?,?,34,?,?,?,?,2,?,?,3
m,18-30,nein,ledig,nein,Donnerstag,'12-14 Uhr','10 - 25 km',>4500,189,29,?,?,?,?,28,?,7,16,?,?,?,64,?,45
w,>60,nein,ledig,nein,Mittwoch,'<10 Uhr','10 - 25 km',<1000,168,?,?,?,28,?,8,65,?,9,?,?,12,?,8,38
w,>60,ja,ledig,nein,Freitag,'<10 Uhr','< 10 km',<1000,327,?,?,?,20,10,29,12,?,136,28,?,11,81,?,?
w,41-50,nein,Partnerschaft,nein,Freitag,'12-14 Uhr','10 - 25 km',1000-<2000,83,12,?,?,?,?,?,14,52,?,?,?,5,?,?,?
m,51-60,nein,ledig,nein,Montag,'12-14 Uhr','< 10 km',1000-<2000,316,8,?,?,?,63,?,?,205,?,27,?,?,12,?,1
w,18-30,nein,ledig,nein,Donnerstag,'12-14 Uhr','< 10 km',1000-<2000,134,?,?,?,?,18,?,98,?,?,18,?,?,?,?,?
w,18-30,nein,ledig,nein,Donnerstag,'10-12 Uhr','10 - 25 km',2000-<3200,123,36,6,4,42,?,35,?,?,?,?,?,?,?,?,?
w,>60,nein,Partnerschaft,nein,Samstag,'>17 Uhr','10 - 25 km',3200-<4500,139,?,?,?,21,?,14,12,?,?,?,?,21,60,?,11
w,41-50,ja,Partnerschaft,ja,Montag,'14-17 Uhr','< 10 km',1000-<2000,575,?,?,?,?,?,136,?,304,98,15,?,?,?,22,?
w,31-40,nein,ledig,ja,Samstag,'10-12 Uhr','< 10 km',3200-<4500,230,?,?,?,?,4,?,?,?,?,54,?,60,112,?,?
w,51-60,ja,ledig,nein,Donnerstag,'>17 Uhr','< 10 km',2000-<3200,45,?,?,?,3,?,11,18,?,?,?,?,13,?,?,?
w,>60,nein,ledig,nein,Dienstag,'10-12 Uhr','< 10 km',<1000,280,?,12,?,14,?,107,49,?,?,7,?,16,?,?,75
m,18-30,nein,ledig,nein,Donnerstag,'14-17 Uhr','< 10 km',1000-<2000,84,1,?,?,?,?,7,?,70,4,?,?,?,?,?,2
w,>60,nein,Partnerschaft,ja,Freitag,'<10 Uhr','< 10 km',2000-<3200,437,?,45,?,30,24,13,59,54,?,?,?,179,?,?,33
w,>60,nein,ledig,nein,Donnerstag,'14-17 Uhr','< 10 km',2000-<3200,146,?,?,?,36,11,4,28,?,?,?,?,13,?,?,54
m,18-30,ja,ledig,ja,Mittwoch,'14-17 Uhr','< 10 km',<1000,112,4,?,16,?,?,12,?,9,11,?,?,56,?,?,4
m,31-40,nein,ledig,nein,Donnerstag,'12-14 Uhr','< 10 km',<1000,53,10,?,?,?,?,?,?,?,15,?,?,?,21,?,7
m,18-30,nein,ledig,nein,Donnerstag,'12-14 Uhr','10 - 25 km',<1000,377,3,?,?,?,?,7,?,310,54,?,?,?,?,?,3
w,31-40,ja,Partnerschaft,ja,Samstag,'14-17 Uhr','> 25 km',>4500,49,?,?,?,?,?,?,?,?,49,?,?,?,?,?,?
w,51-60,nein,ledig,nein,Samstag,'10-12 Uhr','10 - 25 km',3200-<4500,263,?,?,?,13,?,4,17,?,225,?,?,4,?,?,?
m,>60,nein,ledig,ja,Donnerstag,'14-17 Uhr','< 10 km',<1000,103,1,?,?,10,?,?,?,?,72,?,?,11,?,?,9
w,18-30,nein,ledig,nein,Donnerstag,'12-14 Uhr','10 - 25 km',3200-<4500,363,?,72,?,?,?,?,?,84,?,?,?,108,54,?,45
m,18-30,ja,ledig,nein,Mittwoch,'12-14 Uhr','< 10 km',<1000,456,?,?,?,6,?,12,?,4,235,45,?,?,152,?,2
w,41-50,nein,ledig,ja,Freitag,'<10 Uhr','10 - 25 km',>4500,112,?,?,?,?,?,?,56,40,16,?,?,?,?,?,?
m,18-30,ja,Partnerschaft,nein,Samstag,'<10 Uhr','< 10 km',<1000,52,7,?,?,?,?,13,?,19,1,?,?,?,?,?,12
w,>60,ja,ledig,nein,Donnerstag,'<10 Uhr','< 10 km',<1000,188,?,?,21,27,54,49,18,?,?,?,?,19,?,?,?
w,31-40,ja,ledig,ja,Freitag,'12-14 Uhr','< 10 km',2000-<3200,225,?,?,?,2,?,?,66,84,?,?,3,?,?,70,?
w,>60,nein,ledig,nein,Donnerstag,'10-12 Uhr','< 10 km',1000-<2000,180,?,?,?,19,?,5,20,?,?,?,?,24,?,?,112
m,18-30,nein,Partnerschaft,ja,Donnerstag,'10-12 Uhr','< 10 km',1000-<2000,377,4,?,?,?,?,17,?,3,6,?,?,112,162,?,73
w,>60,nein,ledig,nein,Donnerstag,'14-17 Uhr','< 10 km',1000-<2000,137,?,?,16,3,?,8,13,?,?,?,?,34,?,63,?
m,18-30,nein,ledig,nein,Mittwoch,'12-14 Uhr','10 - 25 km',<1000,139,14,?,?,?,?,19,8,2,11,?,?,?,?,76,9
m,>60,nein,ledig,nein,Montag,'>17 Uhr','< 10 km',>4500,195,13,?,?,18,?,26,?,?,36,?,?,4,?,88,10
w,>60,ja,ledig,nein,Donnerstag,'<10 Uhr','< 10 km',>4500,372,?,63,?,13,?,1,8,84,?,20,24,114,45,?,?
w,51-60,ja,ledig,nein,Donnerstag,'<10 Uhr','> 25 km',<1000,186,?,?,3,19,?,10,3,?,12,24,?,13,?,?,102
w,18-30,nein,ledig,nein,Samstag,'>17 Uhr','< 10 km',>4500,30,?,14,?,?,?,?,?,?,?,16,?,?,?,?,?
w,51-60,nein,Partnerschaft,ja,Donnerstag,'10-12 Uhr','10 - 25 km',1000-<2000,259,20,45,?,1,?,4,116,?,?,?,28,?,45,?,?
w,>60,nein,ledig,nein,Donnerstag,'<10 Uhr','10 - 25 km',3200-<4500,84,?,?,?,19,?,4,14,?,?,?,?,3,?,44,?
w,18-30,nein,ledig,ja,Montag,'14-17 Uhr','> 25 km',1000-<2000,287,?,?,?,49,14,?,60,?,128,?,?,?,36,?,?
m,>60,nein,ledig,ja,Samstag,'<10 Uhr','10 - 25 km',1000-<2000,262,9,?,?,34,?,?,?,?,203,?,?,8,?,?,8
w,>60,nein,ledig,nein,Samstag,'<10 Uhr','< 10 km',1000-<2000,191,?,?,?,30,?,34,19,76,?,?,3,29,?,?,?
m,>60,ja,ledig,nein,Mittwoch,'<10 Uhr','< 10 km',<1000,197,13,?,?,17,28,55,39,?,10,?,?,11,?,?,24
w,18-30,nein,ledig,nein,Mittwoch,'12-14 Uhr','10 - 25 km',1000-<2000,133,?,?,?,6,?,15,?,?,?,?,?,?,72,?,40
w,18-30,ja,ledig,nein,Freitag,'>17 Uhr','10 - 25 km',1000-<2000,13,?,?,?,?,?,?,?,?,?,?,?,13,?,?,?
m,>60,ja,Partnerschaft,nein,Freitag,'10-12 Uhr','< 10 km',<1000,528,27,45,?,10,?,?,?,320,?,?,?,14,36,75,1
m,18-30,nein,ledig,ja,Donnerstag,'12-14 Uhr','< 10 km',>4500,107,1,36,?,?,?,14,16,?,40,?,?,?,?,?,?
m,18-30,nein,ledig,ja,Donnerstag,'<10 Uhr','> 25 km',<1000,94,8,?,?,?,?,12,?,18,7,?,?,?,?,49,?
w,18-30,ja,ledig,nein,Montag,'12-14 Uhr','< 10 km',1000-<2000,158,?,?,?,?,?,?,?,?,?,?,?,?,30,?,128
w,>60,ja,ledig,nein,Donnerstag,'<10 Uhr','< 10 km',1000-<2000,60,?,?,?,22,?,13,19,?,?,?,?,6,?,?,?
w,>60,ja,ledig,nein,Mittwoch,'10-12 Uhr','< 10 km',>4500,193,12,?,?,20,70,7,45,?,12,?,?,27,?,?,?
w,18-30,nein,Partnerschaft,nein,Samstag,'12-14 Uhr','< 10 km',3200-<4500,251,?,?,?,?,?,90,?,161,?,?,?,?,?,?,?
w,>60,ja,ledig,nein,Donnerstag,'<10 Uhr','< 10 km',1000-<2000,224,?,?,?,32,?,16,28,?,?,8,?,14,?,126,?
w,18-30,nein,Partnerschaft,nein,Freitag,'14-17 Uhr','> 25 km',1000-<2000,59,15,?,?,9,35,?,?,?,?,?,?,?,?,?,?
m,31-40,nein,ledig,nein,Samstag,'12-14 Uhr','< 10 km',<1000,87,13,?,?,?,?,?,70,?,?,?,?,?,?,?,4
m,>60,nein,Partnerschaft,nein,Freitag,'10-12 Uhr','< 10 km',1000-<2000,54,6,?,6,8,?,?,22,?,?,?,?,6,?,?,6
m,31-40,nein,Partnerschaft,ja,Mittwoch,'>17 Uhr','10 - 25 km',>4500,212,2,?,?,?,?,57,?,?,?,?,?,?,90,60,3
m,18-30,ja,ledig,ja,Donnerstag,'14-17 Uhr','10 - 25 km',<1000,204,14,?,32,20,32,18,35,8,2,?,36,?,?,?,7
w,41-50,nein,ledig,ja,Mittwoch,'>17 Uhr','10 - 25 km',2000-<3200,64,?,?,?,?,8,?,?,?,56,?,?,?,?,?,?
m,>60,nein,Partnerschaft,nein,Samstag,'10-12 Uhr','< 10 km',1000-<2000,73,11,?,?,14,?,?,?,?,?,40,?,8,?,?,?
w,18-30,nein,Partnerschaft,ja,Donnerstag,'12-14 Uhr','< 10 km',3200-<4500,141,?,?,?,?,8,75,?,?,?,?,8,50,?,?,?
m,31-40,ja,ledig,ja,Dienstag,'<10 Uhr','10 - 25 km',3200-<4500,181,12,?,?,?,?,25,?,?,?,?,?,?,?,135,9
m,>60,ja,ledig,nein,Donnerstag,'12-14 Uhr','10 - 25 km',1000-<2000,84,13,?,12,17,?,?,?,?,?,20,?,13,?,?,9
w,18-30,nein,Partnerschaft,nein,Mittwoch,'10-12 Uhr','10 - 25 km',>4500,123,?,?,15,?,?,?,?,108,?,?,?,?,?,?,?
w,>60,nein,Partnerschaft,nein,Donnerstag,'14-17 Uhr','< 10 km',1000-<2000,203,?,?,?,9,?,9,73,?,?,?,?,16,?,?,96
w,>60,nein,ledig,nein,Donnerstag,'14-17 Uhr','< 10 km',3200-<4500,141,?,?,?,91,?,?,19,?,?,?,?,31,?,?,?
w,18-30,nein,Partnerschaft,nein,Dienstag,'12-14 Uhr','> 25 km',<1000,108,?,?,?,?,?,81,?,?,?,5,?,?,22,?,?
m,18-30,nein,ledig,nein,Mittwoch,'10-12 Uhr','10 - 25 km',<1000,94,31,?,?,?,?,6,?,13,15,5,?,?,?,10,14
m,18-30,nein,ledig,nein,Donnerstag,'10-12 Uhr','< 10 km',1000-<2000,187,41,66,?,?,?,8,?,11,7,?,27,?,18,?,9
w,18-30,ja,Partnerschaft,ja,Mittwoch,'12-14 Uhr','10 - 25 km',>4500,212,?,?,?,?,?,?,?,175,13,24,?,?,?,?,?
m,18-30,ja,ledig,nein,Samstag,'12-14 Uhr','> 25 km',1000-<2000,107,1,?,?,?,?,79,?,17,6,?,?,?,?,?,4
w,18-30,ja,ledig,nein,Montag,'10-12 Uhr','< 10 km',3200-<4500,7,?,7,?,?,?,?,?,?,?,?,?,?,?,?,?
w,41-50,nein,ledig,ja,Donnerstag,'12-14 Uhr','10 - 25 km',1000-<2000,216,?,30,16,?,?,?,?,?,?,?,6,40,84,?,40
w,18-30,nein,Partnerschaft,nein,Mittwoch,'12-14 Uhr','10 - 25 km',2000-<3200,159,18,?,18,?,81,?,?,?,?,42,?,?,?,?,?
m,18-30,nein,ledig,nein,Mittwoch,'<10 Uhr','< 10 km',3200-<4500,150,30,20,?,?,?,15,65,4,14,?,?,?,?,?,2
w,18-30,nein,Partnerschaft,nein,Donnerstag,'10-12 Uhr','< 10 km',1000-<2000,186,?,?,?,?,?,112,6,?,?,?,?,?,68,?,?
w,41-50,nein,ledig,nein,Montag,'12-14 Uhr','< 10 km',3200-<4500,24,?,?,?,?,?,?,?,24,?,?,?,?,?,?,?
m,18-30,nein,ledig,ja,Donnerstag,'12-14 Uhr','10 - 25 km',2000-<3200,159,5,?,?,?,?,8,?,2,19,?,?,120,?,?,5
w,41-50,nein,Partnerschaft,nein,Freitag,'>17 Uhr','< 10 km',>4500,153,?,?,?,?,?,?,?,?,?,?,?,153,?,?,?
w,18-30,nein,ledig,ja,Donnerstag,'>17 Uhr','10 - 25 km',2000-<3200,121,48,?,?,?,?,?,?,?,?,?,?,?,?,63,10
w,31-40,ja,ledig,nein,Montag,'<10 Uhr','10 - 25 km',3200-<4500,217,?,?,?,?,?,?,?,217,?,?,?,?,?,?,?
w,41-50,nein,Partnerschaft,nein,Montag,'>17 Uhr','< 10 km',1000-<2000,85,?,?,?,?,?,?,?,?,?,?,?,22,?,?,63
w,41-50,ja,ledig,nein,Freitag,'>17 Uhr','< 10 km',1000-<2000,280,?,?,35,?,?,?,?,?,245,?,?,?,?,?,?
w,18-30,nein,ledig,nein,Samstag,'>17 Uhr','10 - 25 km',>4500,15,?,?,?,?,?,?,?,15,?,?,?,?,?,?,?
w,41-50,ja,ledig,nein,Montag,'>17 Uhr','< 10 km',1000-<2000,71,?,11,?,?,?,?,?,?,?,?,?,42,?,4,14
w,>60,nein,ledig,nein,Montag,'10-12 Uhr','< 10 km',<1000,165,?,?,12,51,?,3,43,?,?,?,?,56,?,?,?
w,>60,nein,ledig,nein,Samstag,'<10 Uhr','< 10 km',<1000,222,?,35,?,24,?,2,62,?,?,40,?,23,?,?,36
w,>60,ja,ledig,nein,Donnerstag,'<10 Uhr','< 10 km',1000-<2000,326,8,?,?,23,?,2,21,136,?,?,?,136,?,?,?
m,18-30,nein,ledig,nein,Mittwoch,'10-12 Uhr','10 - 25 km',2000-<3200,53,3,?,?,?,?,18,?,15,8,?,?,?,?,?,9
w,>60,nein,ledig,nein,Donnerstag,'>17 Uhr','< 10 km',1000-<2000,136,?,28,?,55,?,5,28,?,?,?,?,20,?,?,?
w,18-30,ja,Partnerschaft,nein,Samstag,'>17 Uhr','< 10 km',1000-<2000,76,?,?,?,?,40,?,?,?,36,?,?,?,?,?,?
w,51-60,nein,Partnerschaft,ja,Samstag,'12-14 Uhr','< 10 km',1000-<2000,225,?,?,?,38,?,13,28,?,?,?,7,11,128,?,?
m,18-30,nein,ledig,ja,Mittwoch,'>17 Uhr','< 10 km',1000-<2000,247,10,49,?,?,?,13,?,9,4,?,?,?,88,60,14
w,51-60,nein,ledig,ja,Freitag,'12-14 Uhr','> 25 km',3200-<4500,132,6,?,?,13,?,10,12,?,72,?,?,19,?,?,?
w,>60,nein,ledig,ja,Samstag,'10-12 Uhr','10 - 25 km',<1000,156,?,?,?,14,?,6,4,70,?,?,30,32,?,?,?
m,18-30,nein,ledig,ja,Donnerstag,'12-14 Uhr','10 - 25 km',1000-<2000,154,9,?,?,?,?,18,?,15,73,3,?,?,36,?,?
w,31-40,nein,Partnerschaft,nein,Mittwoch,'>17 Uhr','10 - 25 km',<1000,107,?,14,?,?,11,?,?,?,?,?,?,54,28,?,?
w,18-30,nein,ledig,ja,Donnerstag,'12-14 Uhr','< 10 km',1000-<2000,250,?,36,?,?,?,?,?,?,184,?,?,?,?,?,30
m,51-60,nein,ledig,nein,Donnerstag,'12-14 Uhr','10 - 25 km',1000-<2000,15,3,?,3,?,?,?,?,?,?,?,?,?,?,?,9
w,>60,nein,ledig,nein,Donnerstag,'14-17 Uhr','< 10 km',3200-<4500,156,7,?,?,13,?,4,117,?,?,?,?,15,?,?,?
w,51-60,nein,ledig,nein,Freitag,'10-12 Uhr','10 - 25 km',>4500,166,?,?,?,2,?,9,27,?,?,?,?,18,75,?,35
w,>60,ja,ledig,ja,Mittwoch,'<10 Uhr','10 - 25 km',1000-<2000,271,?,?,?,3,?,3,27,225,?,?,3,10,?,?,?
m,18-30,nein,ledig,nein,Donnerstag,'>17 Uhr','< 10 km',1000-<2000,602,6,?,27,4,?,10,99,338,10,?,6,96,?,?,6
m,41-50,ja,ledig,nein,Donnerstag,'10-12 Uhr','> 25 km',2000-<3200,101,3,?,15,?,?,?,80,?,?,?,?,?,?,?,3
w,18-30,nein,ledig,nein,Freitag,'14-17 Uhr','< 10 km',1000-<2000,85,?,?,?,?,?,?,?,?,63,?,?,?,22,?,?
m,31-40,nein,ledig,ja,Donnerstag,'12-14 Uhr','< 10 km',3200-<4500,20,14,?,?,?,?,?,?,?,?,6,?,?,?,?,?
w,>60,nein,ledig,nein,Donnerstag,'10-12 Uhr','10 - 25 km',>4500,158,?,?,?,20,?,1,27,40,?,36,?,14,20,?,?
w,>60,ja,ledig,nein,Montag,'<10 Uhr','< 10 km',1000-<2000,82,?,?,?,25,?,44,2,?,?,?,?,11,?,?,?
w,41-50,ja,ledig,ja,Montag,'12-14 Uhr','> 25 km',2000-<3200,60,?,?,?,?,?,?,?,?,?,?,?,60,?,?,?
m,>60,nein,ledig,nein,Donnerstag,'<10 Uhr','10 - 25 km',2000-<3200,127,13,?,?,11,6,27,?,54,?,?,6,4,?,?,6
m,18-30,ja,ledig,nein,Donnerstag,'12-14 Uhr','< 10 km',3200-<4500,105,4,48,?,16,?,9,?,8,16,?,?,?,?,?,4
w,18-30,nein,ledig,nein,Mittwoch,'>17 Uhr','10 - 25 km',2000-<3200,249,?,?,?,?,?,?,?,171,?,?,6,?,?,?,72
w,18-30,nein,ledig,nein,Samstag,'12-14 Uhr','< 10 km',1000-<2000,266,8,35,?,?,?,108,?,?,?,63,?,34,18,?,?
m,18-30,nein,ledig,nein,Donnerstag,'12-14 Uhr','10 - 25 km',1000-<2000,92,9,?,?,?,?,41,?,2,?,?,?,?,?,?,40
m,18-30,nein,Partnerschaft,ja,Mittwoch,'<10 Uhr','< 10 km',1000-<2000,102,11,?,30,?,?,19,?,15,14,10,?,?,?,?,3
w,18-30,ja,ledig,nein,Montag,'>17 Uhr','< 10 km',3200-<4500,90,?,?,?,?,?,?,80,?,?,?,?,?,10,?,?
w,41-50,nein,ledig,ja,Montag,'12-14 Uhr','10 - 25 km',3200-<4500,157,?,50,?,35,8,64,?,?,?,?,?,?,?,?,?
w,41-50,nein,ledig,nein,Samstag,'<10 Uhr','10 - 25 km',1000-<2000,27,?,?,?,?,?,?,27,?,?,?,?,?,?,?,?
m,18-30,nein,ledig,ja,Donnerstag,'<10 Uhr','< 10 km',1000-<2000,44,1,?,?,6,?,5,?,19,8,?,?,?,?,?,5
w,>60,nein,ledig,nein,Freitag,'<10 Uhr','< 10 km',3200-<4500,284,16,?,?,10,?,3,7,104,?,?,3,141,?,?,?
m,>60,nein,Partnerschaft,nein,Montag,'10-12 Uhr','> 25 km',>4500,282,8,?,4,14,?,?,?,?,104,?,16,15,?,?,121
m,18-30,ja,ledig,ja,Donnerstag,'10-12 Uhr','< 10 km',1000-<2000,367,5,?,?,?,?,16,80,197,12,?,2,?,49,?,6
w,18-30,nein,Partnerschaft,ja,Freitag,'12-14 Uhr','< 10 km',3200-<4500,82,?,10,6,12,?,?,?,?,?,?,?,?,54,?,?
w,18-30,nein,ledig,nein,Samstag,'10-12 Uhr','10 - 25 km',1000-<2000,265,?,?,6,?,?,?,16,?,?,42,?,84,108,9,?
w,>60,nein,ledig,nein,Montag,'<10 Uhr','10 - 25 km',3200-<4500,88,?,?,?,16,?,4,?,?,?,?,?,68,?,?,?
m,41-50,nein,Partnerschaft,nein,Mittwoch,'14-17 Uhr','< 10 km',1000-<2000,80,55,?,?,?,?,?,?,?,?,?,24,?,?,?,1
w,>60,nein,Partnerschaft,nein,Samstag,'10-12 Uhr','< 10 km',<1000,75,?,?,?,14,?,10,23,?,?,4,?,24,?,?,?
m,51-60,nein,Partnerschaft,ja,Samstag,'<10 Uhr','10 - 25 km',1000-<2000,38,4,?,?,?,?,?,13,?,?,?,3,?,15,?,3
m,18-30,nein,ledig,ja,Donnerstag,'12-14 Uhr','10 - 25 km',2000-<3200,78,13,?,?,4,?,14,?,17,15,?,?,?,?,?,15
w,51-60,nein,ledig,ja,Montag,'12-14 Uhr','10 - 25 km',3200-<4500,179,?,?,?,3,?,6,24,?,?,5,?,16,?,99,26
w,>60,nein,ledig,nein,Donnerstag,'10-12 Uhr','< 10 km',1000-<2000,169,6,?,?,71,56,3,4,?,?,?,?,20,9,?,?
w,18-30,nein,ledig,ja,Donnerstag,'>17 Uhr','10 - 25 km',<1000,47,?,?,?,?,?,5,?,?,?,?,?,?,42,?,?
m,>60,ja,ledig,nein,Freitag,'10-12 Uhr','< 10 km',1000-<2000,42,6,?,?,15,?,?,?,?,?,?,?,15,5,?,1
w,>60,nein,ledig,nein,Freitag,'12-14 Uhr','10 - 25 km',1000-<2000,151,?,?,?,18,?,22,25,?,?,?,?,23,54,9,?
w,>60,nein,ledig,ja,Freitag,'<10 Uhr','10 - 25 km',1000-<2000,109,?,?,?,21,?,12,29,?,?,?,30,17,?,?,?
w,31-40,nein,Partnerschaft,nein,Freitag,'12-14 Uhr','10 - 25 km',<1000,402,?,?,9,?,81,?,60,?,9,?,?,?,99,?,144
m,>60,nein,ledig,nein,Freitag,'>17 Uhr','10 - 25 km',1000-<2000,98,3,?,?,19,?,?,?,8,54,?,?,11,?,?,3
w,>60,nein,ledig,nein,Montag,'<10 Uhr','< 10 km',<1000,206,?,?,?,27,?,11,21,?,102,?,?,17,?,?,28
m,18-30,nein,ledig,ja,Dienstag,'14-17 Uhr','< 10 km',2000-<3200,337,39,?,?,?,?,13,?,9,17,?,8,216,?,27,8
w,>60,nein,ledig,nein,Mittwoch,'10-12 Uhr','> 25 km',1000-<2000,208,?,?,?,30,?,13,74,65,?,?,?,26,?,?,?
w,41-50,nein,Partnerschaft,ja,Montag,'14-17 Uhr','< 10 km',<1000,80,6,?,?,12,?,?,30,?,?,7,?,?,?,25,?
w,18-30,ja,ledig,ja,Samstag,'12-14 Uhr','10 - 25 km',2000-<3200,185,?,3,?,?,?,52,?,?,?,?,?,?,70,60,?
m,>60,nein,ledig,nein,Mittwoch,'<10 Uhr','10 - 25 km',1000-<2000,31,7,?,?,6,?,?,?,?,?,?,?,2,9,?,7
m,41-50,ja,Partnerschaft,ja,Donnerstag,'12-14 Uhr','10 - 25 km',2000-<3200,20,13,?,?,?,?,?,?,?,?,?,?,?,?,?,7
m,18-30,ja,Partnerschaft,nein,Montag,'12-14 Uhr','10 - 25 km',<1000,46,12,?,4,?,?,15,?,?,6,?,6,?,?,?,3
w,18-30,ja,ledig,nein,Samstag,'12-14 Uhr','10 - 25 km',<1000,92,?,?,6,?,80,?,?,?,?,?,6,?,?,?,?
w,41-50,nein,ledig,ja,Samstag,'14-17 Uhr','10 - 25 km',3200-<4500,201,?,33,?,?,?,77,?,91,?,?,?,?,?,?,?
w,41-50,nein,ledig,nein,Montag,'10-12 Uhr','10 - 25 km',<1000,152,32,?,?,?,24,?,?,?,?,?,?,96,?,?,?
m,51-60,ja,ledig,ja,Samstag,'10-12 Uhr','< 10 km',1000-<2000,34,7,?,?,?,?,?,?,?,?,10,4,?,?,?,13
m,31-40,nein,Partnerschaft,ja,Donnerstag,'14-17 Uhr','10 - 25 km',<1000,69,2,?,?,?,?,48,?,?,?,?,6,?,?,?,13
m,18-30,nein,ledig,ja,Montag,'12-14 Uhr','< 10 km',2000-<3200,62,6,?,18,?,?,17,?,3,10,?,?,?,?,?,8
m,18-30,ja,ledig,nein,Donnerstag,'10-12 Uhr','< 10 km',<1000,378,13,?,?,?,?,9,?,275,19,?,?,21,?,30,11
w,51-60,ja,ledig,ja,Freitag,'12-14 Uhr','10 - 25 km',2000-<3200,112,?,?,28,3,?,10,21,?,?,?,?,50,?,?,?
w,18-30,ja,ledig,nein,Samstag,'12-14 Uhr','10 - 25 km',1000-<2000,110,?,30,?,?,8,63,?,?,?,4,?,?,?,?,5
m,18-30,nein,Partnerschaft,ja,Samstag,'>17 Uhr','10 - 25 km',>4500,149,11,?,?,?,21,6,?,5,3,?,?,95,?,?,8
m,>60,nein,ledig,nein,Donnerstag,'<10 Uhr','> 25 km',2000-<3200,78,4,?,2,19,?,?,?,?,?,?,?,?,49,?,4
w,>60,nein,ledig,ja,Mittwoch,'14-17 Uhr','< 10 km',1000-<2000,79,?,?,?,19,?,6,19,?,?,?,16,19,?,?,?
w,31-40,nein,ledig,nein,Freitag,'14-17 Uhr','< 10 km',<1000,109,?,?,?,?,?,?,?,?,?,81,18,?,10,?,?
m,31-40,nein,ledig,nein,Samstag,'12-14 Uhr','< 10 km',3200-<4500,398,12,?,?,?,?,?,?,?,224,?,?,?,?,152,10
w,51-60,nein,Partnerschaft,ja,Samstag,'12-14 Uhr','> 25 km',2000-<3200,126,?,78,?,19,?,14,12,?,?,?,?,3,?,?,?
w,>60,nein,ledig,nein,Donnerstag,'<10 Uhr','< 10 km',<1000,335,?,?,?,29,?,7,5,256,?,?,?,38,?,?,?
w,>60,ja,ledig,nein,Freitag,'<10 Uhr','10 - 25 km',<1000,221,?,4,?,10,?,4,18,?,?,3,?,13,?,105,64
