@relation outputtt-weka.filters.unsupervised.attribute.NumericCleaner-min1.0-min-defaultNaN-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-Rfirst-last-decimals-1

@attribute Geschlecht {w,m}
@attribute Alter {>60,18-30,41-50,31-40,51-60}
@attribute Kinder {nein,ja}
@attribute Familienstand {ledig,Partnerschaft}
@attribute Berufstaetig {nein,ja}
@attribute Einkaufstag {Montag,Samstag,Donnerstag,Mittwoch,Freitag,Dienstag}
@attribute Einkaufsuhrzeit {'<10 Uhr','14-17 Uhr','10-12 Uhr','>17 Uhr','12-14 Uhr'}
@attribute Wohnort {'< 10 km','10 - 25 km','> 25 km'}
@attribute Haushaltsnettoeinkommen {<1000,1000-<2000,3200-<4500,2000-<3200,>4500}
@attribute Einkaufssumme numeric
@attribute Fertiggerichte numeric
@attribute Tiefkuehlware numeric
@attribute Milchprodukte numeric
@attribute Backwaren numeric
@attribute Obst/Gemuese numeric
@attribute Spirituosen numeric
@attribute Tiernahrung numeric
@attribute Bier numeric
@attribute Frischfleisch numeric
@attribute Drogerieartikel numeric
@attribute Konserven numeric
@attribute Kaffee/Tee numeric
@attribute Suessigkeiten numeric
@attribute Wurstwaren numeric
@attribute Schreibwaren numeric

@data
m,18-30,ja,Partnerschaft,nein,Samstag,'>17 Uhr','< 10 km',>4500,264,9,?,?,?,49,10,?,13,20,?,15,120,?,18,10
m,18-30,nein,ledig,nein,Samstag,'12-14 Uhr','< 10 km',3200-<4500,146,12,36,6,42,?,20,?,9,15,?,?,2,?,?,4
w,>60,ja,ledig,ja,Mittwoch,'10-12 Uhr','< 10 km',1000-<2000,66,?,?,?,24,?,2,9,?,?,?,?,18,13,?,?
m,18-30,ja,ledig,nein,Montag,'<10 Uhr','< 10 km',1000-<2000,148,7,7,?,?,?,14,?,4,19,?,?,?,96,?,1
w,41-50,ja,Partnerschaft,ja,Freitag,'12-14 Uhr','10 - 25 km',<1000,144,?,?,21,8,?,?,?,26,?,24,?,?,65,?,?
m,18-30,ja,ledig,nein,Samstag,'10-12 Uhr','< 10 km',2000-<3200,62,13,6,?,2,?,6,?,6,11,?,?,?,?,18,?
w,41-50,ja,ledig,nein,Montag,'>17 Uhr','< 10 km',3200-<4500,260,?,?,?,?,?,?,?,?,135,?,?,?,65,60,?
m,>60,ja,Partnerschaft,nein,Mittwoch,'10-12 Uhr','10 - 25 km',<1000,27,6,8,?,6,?,?,?,?,?,?,?,6,?,?,1
w,18-30,ja,ledig,nein,Dienstag,'10-12 Uhr','10 - 25 km',<1000,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
m,18-30,ja,Partnerschaft,ja,Samstag,'<10 Uhr','< 10 km',3200-<4500,230,2,?,10,?,?,13,27,2,5,?,?,117,48,?,6
w,51-60,nein,ledig,nein,Samstag,'>17 Uhr','< 10 km',3200-<4500,341,?,6,?,20,64,10,20,60,40,?,9,42,70,?,?
w,>60,nein,ledig,nein,Donnerstag,'12-14 Uhr','10 - 25 km',1000-<2000,327,?,?,?,20,91,9,41,?,80,10,?,17,14,45,?
m,18-30,ja,Partnerschaft,ja,Samstag,'12-14 Uhr','< 10 km',1000-<2000,163,5,15,18,?,84,13,?,?,14,?,?,?,?,?,14
m,51-60,nein,Partnerschaft,ja,Samstag,'12-14 Uhr','< 10 km',2000-<3200,328,3,?,8,?,?,?,?,297,?,?,12,?,?,?,8
m,18-30,ja,ledig,nein,Mittwoch,'<10 Uhr','> 25 km',1000-<2000,455,34,?,?,?,?,25,36,10,18,16,?,126,?,126,64
w,>60,nein,ledig,nein,Donnerstag,'10-12 Uhr','10 - 25 km',<1000,274,?,?,?,23,?,3,142,?,22,?,?,84,?,?,?
w,18-30,nein,ledig,ja,Samstag,'10-12 Uhr','< 10 km',>4500,215,?,?,?,24,?,?,?,95,?,?,8,?,?,88,?
m,>60,nein,Partnerschaft,nein,Samstag,'<10 Uhr','< 10 km',<1000,290,11,?,?,7,?,?,10,225,?,?,?,23,?,?,14
w,>60,ja,ledig,nein,Samstag,'10-12 Uhr','< 10 km',1000-<2000,60,8,?,?,24,?,12,1,?,?,?,?,15,?,?,?
m,>60,nein,ledig,nein,Samstag,'10-12 Uhr','< 10 km',1000-<2000,194,7,?,?,60,20,?,30,?,?,?,?,5,9,5,58
w,>60,nein,ledig,ja,Montag,'14-17 Uhr','< 10 km',2000-<3200,60,?,?,?,33,?,2,1,?,?,?,?,24,?,?,?
m,18-30,nein,ledig,ja,Samstag,'12-14 Uhr','< 10 km',1000-<2000,201,5,?,?,?,?,8,?,91,7,?,?,90,?,?,?
m,18-30,ja,ledig,nein,Samstag,'>17 Uhr','< 10 km',<1000,152,14,?,?,?,?,112,?,11,6,?,?,?,?,?,9
m,18-30,nein,ledig,nein,Mittwoch,'12-14 Uhr','< 10 km',2000-<3200,72,11,?,?,32,?,2,?,9,7,?,?,?,?,?,11
w,41-50,nein,Partnerschaft,nein,Donnerstag,'12-14 Uhr','10 - 25 km',3200-<4500,24,?,?,?,6,?,?,?,18,?,?,?,?,?,?,?
w,31-40,nein,ledig,nein,Montag,'12-14 Uhr','< 10 km',2000-<3200,98,?,90,?,?,?,?,?,?,?,?,8,?,?,?,?
w,>60,nein,ledig,nein,Samstag,'<10 Uhr','10 - 25 km',2000-<3200,173,?,?,?,17,?,5,8,?,?,?,?,84,4,?,55
m,>60,nein,ledig,nein,Samstag,'<10 Uhr','< 10 km',1000-<2000,108,4,15,?,10,?,?,?,?,?,54,?,12,?,?,13
w,>60,nein,Partnerschaft,ja,Samstag,'<10 Uhr','10 - 25 km',>4500,167,?,45,?,56,?,1,29,?,?,?,18,18,?,?,?
w,31-40,nein,ledig,ja,Donnerstag,'14-17 Uhr','> 25 km',1000-<2000,232,?,?,?,?,?,?,?,22,102,72,?,?,36,?,?
m,18-30,ja,ledig,ja,Samstag,'14-17 Uhr','< 10 km',1000-<2000,140,12,?,?,?,?,4,42,3,19,?,?,50,?,?,10
w,51-60,ja,ledig,nein,Mittwoch,'14-17 Uhr','< 10 km',1000-<2000,264,?,?,?,3,72,7,126,?,?,?,?,6,50,?,?
w,18-30,ja,ledig,nein,Freitag,'12-14 Uhr','10 - 25 km',1000-<2000,171,?,?,?,?,?,171,?,?,?,?,?,?,?,?,?
w,18-30,ja,ledig,ja,Samstag,'12-14 Uhr','< 10 km',<1000,135,?,?,?,?,12,?,27,96,?,?,?,?,?,?,?
w,>60,nein,ledig,nein,Freitag,'10-12 Uhr','< 10 km',3200-<4500,319,?,?,?,20,?,3,17,?,72,?,12,151,44,?,?
w,51-60,nein,ledig,nein,Mittwoch,'>17 Uhr','< 10 km',1000-<2000,270,?,?,?,63,?,54,64,84,?,?,?,5,?,?,?
w,18-30,nein,ledig,ja,Samstag,'10-12 Uhr','< 10 km',<1000,55,?,30,?,16,?,?,?,?,?,9,?,?,?,?,?
w,>60,ja,ledig,nein,Dienstag,'<10 Uhr','< 10 km',<1000,53,?,?,?,24,?,2,1,?,?,?,?,26,?,?,?
w,>60,nein,ledig,nein,Donnerstag,'<10 Uhr','> 25 km',1000-<2000,140,?,?,?,18,8,11,21,45,?,4,?,33,?,?,?
w,18-30,nein,ledig,nein,Samstag,'10-12 Uhr','< 10 km',2000-<3200,59,?,?,14,?,?,?,?,?,?,?,?,?,?,45,?
w,>60,ja,ledig,nein,Freitag,'10-12 Uhr','10 - 25 km',1000-<2000,270,?,?,7,15,?,4,14,203,?,?,?,27,?,?,?
m,>60,ja,ledig,nein,Donnerstag,'>17 Uhr','< 10 km',1000-<2000,425,1,?,?,20,?,?,24,?,270,?,2,1,?,63,44
m,18-30,nein,Partnerschaft,nein,Samstag,'14-17 Uhr','10 - 25 km',1000-<2000,436,2,?,?,5,?,37,?,185,174,?,?,?,28,?,5
w,18-30,nein,ledig,nein,Montag,'10-12 Uhr','< 10 km',3200-<4500,254,?,?,?,6,104,?,?,?,?,?,?,?,?,144,?
m,31-40,nein,Partnerschaft,nein,Samstag,'10-12 Uhr','< 10 km',3200-<4500,33,3,?,?,?,?,?,?,?,16,?,?,?,?,?,14
m,18-30,ja,Partnerschaft,nein,Mittwoch,'10-12 Uhr','< 10 km',1000-<2000,395,9,30,?,6,?,20,?,133,180,?,?,?,?,?,17
w,18-30,nein,ledig,nein,Samstag,'10-12 Uhr','10 - 25 km',<1000,208,?,?,4,42,?,?,10,?,128,?,?,?,24,?,?
w,>60,nein,ledig,nein,Freitag,'<10 Uhr','< 10 km',1000-<2000,199,?,?,?,36,?,27,3,?,?,?,?,13,102,?,18
w,41-50,nein,Partnerschaft,nein,Dienstag,'>17 Uhr','10 - 25 km',1000-<2000,559,?,80,9,30,?,?,?,252,?,63,?,?,20,105,?
w,31-40,nein,Partnerschaft,nein,Mittwoch,'<10 Uhr','< 10 km',2000-<3200,48,?,?,?,32,16,?,?,?,?,?,?,?,?,?,?
w,18-30,nein,ledig,ja,Freitag,'14-17 Uhr','< 10 km',<1000,260,?,?,?,?,?,?,?,126,?,32,?,48,?,54,?
w,>60,nein,ledig,nein,Samstag,'<10 Uhr','< 10 km',<1000,447,?,?,?,52,?,10,11,207,?,?,?,5,?,162,?
w,>60,nein,Partnerschaft,nein,Samstag,'<10 Uhr','< 10 km',1000-<2000,291,?,?,?,33,?,2,27,63,?,?,?,16,60,90,?
w,31-40,nein,ledig,nein,Dienstag,'<10 Uhr','< 10 km',3200-<4500,95,?,?,?,7,?,?,?,88,?,?,?,?,?,?,?
m,18-30,nein,Partnerschaft,nein,Samstag,'14-17 Uhr','< 10 km',<1000,266,10,?,?,8,?,18,?,8,119,?,?,102,?,?,1
w,>60,ja,ledig,nein,Dienstag,'<10 Uhr','< 10 km',1000-<2000,134,?,?,?,26,?,1,71,12,?,?,?,9,?,15,?
w,18-30,nein,ledig,ja,Donnerstag,'>17 Uhr','10 - 25 km',3200-<4500,169,?,?,30,?,?,?,40,87,?,?,?,?,12,?,?
w,51-60,nein,ledig,nein,Mittwoch,'14-17 Uhr','10 - 25 km',<1000,128,?,?,?,32,?,7,62,?,24,?,2,1,?,?,?
w,>60,ja,ledig,ja,Samstag,'10-12 Uhr','< 10 km',<1000,260,?,28,?,1,?,6,24,?,165,16,?,20,?,?,?
m,18-30,nein,ledig,nein,Samstag,'>17 Uhr','10 - 25 km',3200-<4500,272,13,36,?,?,?,2,99,98,21,?,?,?,?,?,3
m,18-30,nein,ledig,ja,Samstag,'12-14 Uhr','< 10 km',>4500,421,7,?,25,8,?,18,?,17,125,?,?,?,120,99,2
m,18-30,nein,ledig,nein,Samstag,'<10 Uhr','< 10 km',3200-<4500,79,45,?,?,?,?,5,?,16,1,?,?,?,?,?,12
w,31-40,nein,ledig,nein,Samstag,'>17 Uhr','< 10 km',1000-<2000,168,?,?,?,?,?,?,24,?,117,?,?,?,27,?,?
m,18-30,ja,ledig,ja,Samstag,'10-12 Uhr','< 10 km',2000-<3200,216,20,81,?,42,?,9,?,17,21,24,?,?,?,?,2
w,>60,nein,Partnerschaft,nein,Samstag,'<10 Uhr','> 25 km',2000-<3200,156,?,?,?,36,?,11,26,?,?,?,?,16,54,13,?
w,18-30,ja,ledig,ja,Montag,'<10 Uhr','< 10 km',<1000,216,?,?,?,?,?,?,?,216,?,?,?,?,?,?,?
m,41-50,nein,ledig,nein,Samstag,'14-17 Uhr','10 - 25 km',2000-<3200,325,47,40,?,10,?,?,?,135,?,7,?,?,77,?,9
w,>60,nein,ledig,nein,Donnerstag,'<10 Uhr','< 10 km',3200-<4500,259,?,?,?,3,20,2,47,20,?,?,?,14,?,?,153
w,18-30,nein,ledig,nein,Samstag,'>17 Uhr','< 10 km',3200-<4500,72,?,8,?,?,?,?,60,?,?,4,?,?,?,?,?
m,18-30,ja,ledig,nein,Samstag,'>17 Uhr','10 - 25 km',1000-<2000,130,4,?,6,30,?,9,?,16,19,?,?,?,45,?,1
w,>60,nein,ledig,nein,Donnerstag,'<10 Uhr','< 10 km',1000-<2000,422,?,?,?,31,48,13,27,225,?,?,?,16,26,?,36
w,18-30,ja,ledig,nein,Donnerstag,'12-14 Uhr','< 10 km',<1000,97,?,?,?,6,?,?,35,?,?,?,?,20,?,?,36
m,41-50,ja,ledig,ja,Samstag,'10-12 Uhr','10 - 25 km',2000-<3200,102,33,?,?,?,?,?,?,?,?,12,?,?,20,30,7
w,18-30,nein,ledig,nein,Montag,'10-12 Uhr','10 - 25 km',<1000,60,?,?,?,?,?,?,?,?,?,10,?,28,?,?,22
m,18-30,nein,ledig,nein,Samstag,'>17 Uhr','< 10 km',>4500,145,12,?,?,?,?,8,20,19,53,24,?,?,?,?,9
w,>60,ja,Partnerschaft,nein,Samstag,'10-12 Uhr','< 10 km',<1000,89,?,?,?,26,?,1,6,?,?,10,?,30,16,?,?
m,18-30,nein,Partnerschaft,ja,Donnerstag,'12-14 Uhr','< 10 km',3200-<4500,66,3,24,?,?,15,3,?,3,16,?,?,?,?,?,2
w,18-30,nein,ledig,ja,Donnerstag,'>17 Uhr','> 25 km',>4500,105,?,?,?,18,?,?,12,?,?,?,?,?,?,75,?
m,18-30,nein,ledig,nein,Samstag,'10-12 Uhr','< 10 km',<1000,99,10,?,?,?,?,83,?,1,2,?,?,?,?,?,3
w,>60,ja,ledig,nein,Samstag,'10-12 Uhr','10 - 25 km',1000-<2000,178,?,?,?,65,?,1,14,?,36,?,24,16,22,?,?
m,18-30,nein,Partnerschaft,nein,Mittwoch,'<10 Uhr','< 10 km',<1000,148,3,77,?,?,40,6,?,7,4,?,?,?,?,?,11
w,>60,nein,ledig,nein,Samstag,'10-12 Uhr','< 10 km',1000-<2000,279,?,?,?,21,?,11,130,?,?,?,?,29,7,?,81
w,>60,ja,ledig,ja,Samstag,'<10 Uhr','10 - 25 km',1000-<2000,284,?,?,?,16,105,8,5,10,?,?,?,21,?,119,?
w,18-30,ja,ledig,nein,Dienstag,'<10 Uhr','10 - 25 km',1000-<2000,95,35,?,?,?,?,6,30,?,?,?,24,?,?,?,?
m,18-30,nein,ledig,nein,Samstag,'12-14 Uhr','< 10 km',1000-<2000,106,4,?,?,?,?,2,?,70,20,?,?,?,?,10,?
m,>60,nein,ledig,nein,Samstag,'<10 Uhr','10 - 25 km',<1000,346,28,?,?,14,?,?,?,234,?,20,?,12,27,?,11
w,41-50,nein,ledig,ja,Mittwoch,'<10 Uhr','10 - 25 km',>4500,245,?,50,?,?,?,?,?,66,?,?,12,?,?,96,21
m,31-40,nein,ledig,nein,Samstag,'10-12 Uhr','10 - 25 km',>4500,123,11,72,?,?,?,?,?,?,28,5,?,?,?,?,7
w,>60,nein,ledig,nein,Donnerstag,'<10 Uhr','> 25 km',1000-<2000,270,?,?,18,33,?,1,16,?,105,?,?,97,?,?,?
m,>60,nein,ledig,nein,Samstag,'<10 Uhr','< 10 km',3200-<4500,225,?,35,?,2,?,?,?,?,70,?,1,104,12,?,1
m,18-30,ja,ledig,ja,Samstag,'>17 Uhr','< 10 km',1000-<2000,265,13,?,10,?,?,53,56,28,4,?,?,96,?,?,5
w,31-40,nein,ledig,ja,Donnerstag,'10-12 Uhr','10 - 25 km',1000-<2000,67,?,?,?,7,?,?,?,?,?,?,?,?,60,?,?
m,18-30,nein,ledig,ja,Samstag,'>17 Uhr','10 - 25 km',>4500,93,6,?,2,?,?,16,42,8,9,?,?,5,?,?,5
w,51-60,nein,Partnerschaft,nein,Donnerstag,'>17 Uhr','> 25 km',1000-<2000,113,?,?,18,60,?,1,6,?,?,3,8,17,?,?,?
w,41-50,nein,Partnerschaft,ja,Samstag,'>17 Uhr','10 - 25 km',>4500,64,15,35,?,5,6,?,?,?,?,?,3,?,?,?,?
w,>60,nein,ledig,nein,Samstag,'10-12 Uhr','< 10 km',1000-<2000,142,?,?,?,65,?,14,9,?,?,?,?,54,?,?,?
w,18-30,ja,Partnerschaft,ja,Samstag,'<10 Uhr','< 10 km',2000-<3200,89,3,18,?,16,?,?,?,?,?,?,?,20,32,?,?
m,18-30,ja,ledig,nein,Mittwoch,'>17 Uhr','< 10 km',3200-<4500,310,2,?,?,56,?,6,12,110,54,49,16,?,?,?,5
m,18-30,nein,ledig,nein,Dienstag,'14-17 Uhr','< 10 km',2000-<3200,118,3,?,?,?,?,13,?,6,10,?,21,?,65,?,?
m,18-30,nein,ledig,ja,Samstag,'<10 Uhr','< 10 km',<1000,157,9,?,8,?,?,9,?,87,15,?,?,27,?,?,2
m,18-30,nein,ledig,nein,Freitag,'14-17 Uhr','> 25 km',<1000,138,8,?,?,36,?,15,40,13,15,?,?,?,?,?,11
m,51-60,nein,ledig,ja,Freitag,'14-17 Uhr','10 - 25 km',<1000,95,2,25,2,?,?,?,?,56,?,?,?,?,?,?,10
w,31-40,ja,ledig,nein,Freitag,'14-17 Uhr','< 10 km',2000-<3200,41,?,27,?,14,?,?,?,?,?,?,?,?,?,?,?
m,18-30,ja,Partnerschaft,nein,Samstag,'<10 Uhr','10 - 25 km',<1000,257,6,48,21,8,?,107,48,9,3,?,?,?,?,?,7
w,>60,ja,ledig,nein,Donnerstag,'14-17 Uhr','< 10 km',>4500,317,?,?,?,37,?,19,3,?,99,?,?,27,72,60,?
w,>60,nein,ledig,nein,Samstag,'<10 Uhr','10 - 25 km',2000-<3200,311,?,?,?,38,?,?,64,99,?,18,?,20,?,?,72
m,18-30,nein,ledig,nein,Samstag,'10-12 Uhr','> 25 km',3200-<4500,98,6,70,?,?,?,7,?,1,3,?,?,?,?,?,11
w,>60,ja,ledig,nein,Mittwoch,'10-12 Uhr','10 - 25 km',1000-<2000,212,48,?,?,22,?,12,3,?,?,?,?,39,?,?,88
m,18-30,nein,ledig,nein,Samstag,'12-14 Uhr','10 - 25 km',2000-<3200,152,3,?,20,15,?,13,52,46,2,?,?,?,?,?,1
w,>60,nein,ledig,nein,Montag,'10-12 Uhr','< 10 km',>4500,107,?,?,?,46,?,8,14,5,?,9,12,13,?,?,?
m,>60,ja,ledig,nein,Samstag,'10-12 Uhr','< 10 km',1000-<2000,373,2,4,?,46,?,?,60,176,?,?,?,2,?,?,83
w,>60,ja,ledig,nein,Donnerstag,'10-12 Uhr','< 10 km',2000-<3200,147,24,?,20,16,3,9,3,?,?,?,?,12,60,?,?
w,18-30,nein,Partnerschaft,ja,Samstag,'12-14 Uhr','10 - 25 km',<1000,40,?,?,?,?,?,?,36,?,?,?,?,?,?,?,4
w,31-40,nein,ledig,ja,Mittwoch,'>17 Uhr','< 10 km',2000-<3200,18,?,?,?,?,18,?,?,?,?,?,?,?,?,?,?
w,51-60,nein,Partnerschaft,ja,Dienstag,'10-12 Uhr','< 10 km',<1000,32,?,?,?,12,?,4,4,?,?,?,?,12,?,?,?
m,18-30,ja,ledig,nein,Samstag,'>17 Uhr','< 10 km',<1000,71,2,?,16,?,?,17,6,?,15,?,?,?,?,?,15
m,18-30,nein,Partnerschaft,ja,Samstag,'10-12 Uhr','< 10 km',<1000,84,1,?,?,9,?,3,?,6,16,?,?,48,?,?,1
w,>60,nein,ledig,nein,Mittwoch,'10-12 Uhr','< 10 km',1000-<2000,121,?,?,?,10,?,3,18,?,?,?,?,48,42,?,?
w,18-30,ja,ledig,nein,Samstag,'14-17 Uhr','> 25 km',1000-<2000,73,?,?,?,?,25,?,?,?,48,?,?,?,?,?,?
w,51-60,nein,ledig,ja,Dienstag,'<10 Uhr','10 - 25 km',1000-<2000,205,?,?,?,46,?,1,76,?,?,?,40,18,24,?,?
w,41-50,ja,Partnerschaft,ja,Samstag,'>17 Uhr','10 - 25 km',<1000,79,14,?,?,20,45,?,?,?,?,?,?,?,?,?,?
m,41-50,ja,ledig,ja,Montag,'<10 Uhr','< 10 km',<1000,199,5,?,?,?,72,?,36,?,?,28,7,?,48,?,3
m,18-30,nein,ledig,nein,Samstag,'>17 Uhr','< 10 km',1000-<2000,100,12,?,?,?,?,17,?,10,49,?,?,?,?,?,12
m,18-30,nein,ledig,ja,Samstag,'14-17 Uhr','10 - 25 km',1000-<2000,171,12,?,?,64,?,22,?,4,8,18,?,?,36,?,7
w,>60,ja,ledig,nein,Dienstag,'<10 Uhr','< 10 km',>4500,279,?,18,?,74,?,7,37,?,?,?,?,15,?,?,128
m,18-30,nein,ledig,nein,Samstag,'10-12 Uhr','10 - 25 km',<1000,293,7,?,?,?,54,21,?,35,152,14,?,?,?,?,10
m,>60,nein,ledig,nein,Samstag,'>17 Uhr','< 10 km',<1000,64,20,?,1,3,4,?,?,?,?,?,?,3,12,?,21
w,18-30,nein,Partnerschaft,ja,Dienstag,'>17 Uhr','< 10 km',1000-<2000,54,?,18,?,36,?,?,?,?,?,?,?,?,?,?,?
w,41-50,nein,ledig,nein,Donnerstag,'<10 Uhr','< 10 km',1000-<2000,215,?,?,?,?,45,?,?,?,?,?,?,90,80,?,?
w,31-40,ja,Partnerschaft,ja,Donnerstag,'>17 Uhr','< 10 km',2000-<3200,360,?,?,?,?,?,?,?,360,?,?,?,?,?,?,?
w,>60,ja,ledig,nein,Montag,'<10 Uhr','< 10 km',<1000,316,6,64,?,28,40,11,17,?,?,?,?,38,?,?,112
w,18-30,nein,ledig,nein,Mittwoch,'>17 Uhr','< 10 km',1000-<2000,133,?,?,?,28,?,?,?,?,?,?,?,?,?,105,?
w,>60,nein,ledig,nein,Samstag,'10-12 Uhr','< 10 km',1000-<2000,93,?,?,?,26,?,6,25,?,?,?,?,21,?,15,?
m,18-30,nein,ledig,nein,Samstag,'<10 Uhr','< 10 km',>4500,157,18,?,8,?,?,20,?,58,8,?,?,?,42,?,3
m,>60,nein,ledig,nein,Samstag,'<10 Uhr','10 - 25 km',>4500,287,43,?,?,13,?,?,?,65,?,24,8,1,?,133,?
w,>60,ja,ledig,nein,Mittwoch,'<10 Uhr','< 10 km',<1000,207,45,?,?,20,?,108,14,?,?,?,?,20,?,?,?
m,18-30,nein,ledig,ja,Mittwoch,'10-12 Uhr','10 - 25 km',2000-<3200,198,8,?,5,?,?,39,?,9,16,?,?,?,?,120,1
m,31-40,nein,ledig,nein,Samstag,'14-17 Uhr','> 25 km',<1000,124,10,?,20,?,?,?,?,?,?,?,14,?,48,18,14
m,31-40,nein,ledig,nein,Samstag,'<10 Uhr','10 - 25 km',1000-<2000,228,11,?,?,42,?,?,?,95,?,?,?,22,44,?,14
m,>60,ja,ledig,nein,Samstag,'<10 Uhr','10 - 25 km',1000-<2000,279,1,?,?,15,?,108,6,?,?,?,18,16,?,?,115
m,18-30,nein,ledig,nein,Samstag,'<10 Uhr','10 - 25 km',>4500,268,5,?,?,?,?,14,?,130,19,?,?,?,50,48,2
w,>60,ja,ledig,nein,Samstag,'10-12 Uhr','10 - 25 km',>4500,255,?,?,?,?,?,7,1,108,?,?,?,20,?,119,?
w,41-50,nein,ledig,ja,Montag,'14-17 Uhr','> 25 km',<1000,78,24,?,?,?,?,?,?,?,54,?,?,?,?,?,?
w,18-30,nein,ledig,nein,Samstag,'<10 Uhr','10 - 25 km',<1000,267,?,?,?,?,?,?,?,189,?,?,?,?,?,?,78
w,18-30,nein,ledig,ja,Freitag,'14-17 Uhr','10 - 25 km',1000-<2000,137,45,?,?,?,?,?,?,?,?,?,20,?,72,?,?
w,18-30,nein,ledig,nein,Donnerstag,'14-17 Uhr','10 - 25 km',3200-<4500,376,?,?,2,?,?,144,?,87,135,?,8,?,?,?,?
m,18-30,nein,ledig,nein,Samstag,'12-14 Uhr','< 10 km',3200-<4500,57,11,?,?,?,?,20,?,11,2,?,?,?,?,?,13
w,18-30,nein,ledig,nein,Samstag,'>17 Uhr','< 10 km',3200-<4500,69,8,?,?,?,?,?,12,?,?,?,?,?,?,?,49
m,18-30,ja,ledig,nein,Samstag,'>17 Uhr','10 - 25 km',1000-<2000,145,1,12,?,?,30,14,?,1,11,36,?,?,36,?,4
w,18-30,ja,ledig,ja,Dienstag,'>17 Uhr','10 - 25 km',<1000,128,?,?,8,?,?,?,?,72,?,?,?,?,48,?,?
w,18-30,ja,Partnerschaft,ja,Freitag,'14-17 Uhr','< 10 km',3200-<4500,143,?,?,?,35,?,?,?,?,?,?,?,84,?,24,?
w,>60,nein,ledig,nein,Donnerstag,'<10 Uhr','< 10 km',<1000,526,?,?,?,40,?,5,94,248,?,?,?,67,?,?,72
m,41-50,ja,ledig,ja,Samstag,'10-12 Uhr','< 10 km',<1000,116,19,?,?,?,?,?,?,?,84,?,?,?,?,?,13
w,31-40,nein,Partnerschaft,ja,Donnerstag,'12-14 Uhr','10 - 25 km',1000-<2000,204,?,?,?,?,?,?,?,?,?,?,?,60,18,?,126
w,18-30,nein,Partnerschaft,ja,Freitag,'<10 Uhr','< 10 km',<1000,36,?,?,?,?,?,?,?,?,?,?,?,36,?,?,?
w,18-30,nein,ledig,ja,Montag,'14-17 Uhr','10 - 25 km',>4500,12,?,?,?,?,?,?,?,?,?,12,?,?,?,?,?
m,18-30,ja,ledig,ja,Donnerstag,'10-12 Uhr','< 10 km',1000-<2000,201,14,?,4,?,?,147,?,15,10,?,1,?,?,?,10
w,18-30,nein,ledig,nein,Mittwoch,'12-14 Uhr','< 10 km',1000-<2000,10,?,?,7,?,?,?,?,?,?,?,3,?,?,?,?
w,51-60,nein,ledig,nein,Samstag,'<10 Uhr','< 10 km',3200-<4500,289,?,?,3,18,?,3,27,210,?,?,?,18,?,10,?
w,>60,nein,Partnerschaft,nein,Donnerstag,'10-12 Uhr','> 25 km',1000-<2000,60,?,16,?,19,?,1,14,?,?,?,?,10,?,?,?
m,>60,nein,ledig,nein,Samstag,'<10 Uhr','< 10 km',>4500,126,11,?,?,17,?,?,48,?,?,?,16,10,10,?,14
w,>60,nein,Partnerschaft,nein,Montag,'10-12 Uhr','< 10 km',1000-<2000,286,?,90,?,34,?,?,22,?,?,4,?,59,?,?,77
w,>60,nein,ledig,nein,Dienstag,'10-12 Uhr','10 - 25 km',<1000,105,?,?,?,31,?,12,42,?,?,?,?,20,?,?,?
m,18-30,nein,ledig,nein,Samstag,'>17 Uhr','> 25 km',1000-<2000,307,9,?,9,?,?,1,27,16,4,?,16,?,80,30,115
w,18-30,nein,ledig,ja,Donnerstag,'12-14 Uhr','< 10 km',<1000,13,?,?,5,?,?,8,?,?,?,?,?,?,?,?,?
w,>60,nein,ledig,nein,Donnerstag,'12-14 Uhr','> 25 km',<1000,219,?,?,12,33,?,41,36,?,?,?,?,97,?,?,?
m,18-30,nein,Partnerschaft,ja,Samstag,'>17 Uhr','10 - 25 km',2000-<3200,78,12,6,?,8,?,10,?,13,15,?,?,?,?,?,14
w,>60,ja,Partnerschaft,nein,Samstag,'<10 Uhr','< 10 km',2000-<3200,295,?,78,3,23,?,?,103,64,?,?,?,24,?,?,?
w,18-30,nein,ledig,nein,Mittwoch,'<10 Uhr','< 10 km',1000-<2000,568,21,?,?,56,?,?,42,170,279,?,?,?,?,?,?
w,>60,nein,ledig,nein,Donnerstag,'<10 Uhr','10 - 25 km',1000-<2000,254,?,?,?,3,?,96,27,126,?,?,?,2,?,?,?
w,>60,nein,ledig,nein,Samstag,'10-12 Uhr','10 - 25 km',2000-<3200,239,?,21,?,8,?,7,26,36,42,?,?,28,26,45,?
w,18-30,ja,ledig,nein,Dienstag,'<10 Uhr','< 10 km',<1000,112,?,?,?,48,?,?,?,?,?,?,?,?,64,?,?
w,51-60,nein,ledig,nein,Samstag,'<10 Uhr','10 - 25 km',1000-<2000,149,6,42,?,1,24,2,5,?,?,?,?,6,63,?,?
m,>60,nein,Partnerschaft,ja,Samstag,'<10 Uhr','10 - 25 km',2000-<3200,94,6,?,?,?,?,?,?,?,?,?,?,17,64,?,7
w,51-60,nein,ledig,nein,Montag,'10-12 Uhr','< 10 km',1000-<2000,168,?,?,?,15,?,6,138,?,?,?,?,9,?,?,?
